cuenta_id,iban,tipo_cuenta,moneda_base,fecha_apertura,estado,saldo_actual,limite_diario,es_conjunta,canales_habilitados,pais_apertura,score_riesgo,ultima_actividad
CU000542,GT82BAGT000000000542,CORRIENTE,USD,2021-05-07,ACTIVA,35296.76,38503.97,false,POS|ATM|MOBILE|WEB,GT,35.60,2026-02-22T12:45:14Z
CU000543,GT82BAGT000000000543,NOMINA,GTQ,2026-01-15,ACTIVA,22822.51,41754.58,true,ATM|POS,GT,34.15,2026-03-15T15:26:27Z
CU000544,GT82BAGT000000000544,AHORRO,GTQ,2023-06-02,BLOQUEADA,24795.58,47420.96,false,ATM|MOBILE|API|WEB,GT,44.06,2026-04-20T00:11:04Z
CU000545,GT82BAGT000000000545,CORRIENTE,USD,2023-07-13,ACTIVA,55135.91,50895.09,false,API|WEB,GT,26.60,2026-04-19T16:40:47Z
CU000546,GT82BAGT000000000546,CORRIENTE,GTQ,2024-11-19,ACTIVA,37290.23,39616.03,true,MOBILE|POS,GT,29.45,2026-03-17T05:27:49Z
CU000547,GT82BAGT000000000547,NOMINA,GTQ,2025-01-17,ACTIVA,32096.35,21343.89,false,POS|MOBILE|ATM,GT,47.88,2026-04-20T05:03:28Z
CU000548,GT82BAGT000000000548,AHORRO,GTQ,2022-03-04,ACTIVA,9345.24,33235.90,false,MOBILE|ATM,GT,52.75,2026-04-16T12:46:12Z
CU000549,GT82BAGT000000000549,CORRIENTE,USD,2022-04-19,ACTIVA,12610.24,49462.27,false,ATM|MOBILE|API,GT,47.65,2026-04-19T22:14:53Z
CU000550,GT82BAGT000000000550,AHORRO,GTQ,2024-09-06,ACTIVA,12906.16,16474.14,false,WEB|ATM,GT,47.04,2026-04-20T04:11:38Z
CU000551,GT82BAGT000000000551,CORRIENTE,GTQ,2023-05-25,ACTIVA,56173.56,9779.01,false,API|WEB,GT,16.87,2026-03-18T22:36:35Z
CU000552,GT82BAGT000000000552,NOMINA,GTQ,2024-02-09,ACTIVA,18856.62,35957.14,false,WEB|MOBILE|ATM,GT,39.45,2026-04-21T07:09:05Z
CU000553,GT82BAGT000000000553,AHORRO,USD,2026-03-17,ACTIVA,31571.22,40398.44,false,WEB|API|POS,GT,38.39,2026-04-19T19:26:38Z
CU000554,GT82BAGT000000000554,AHORRO,USD,2021-05-21,ACTIVA,-72508.77,13462.64,false,MOBILE|POS,GT,38.24,2026-04-17T09:42:55Z
CU000555,GT82BAGT000000000555,CORRIENTE,GTQ,2022-12-08,BLOQUEADA,15205.36,23430.14,true,ATM|API,GT,37.91,2026-04-14T01:06:46Z
CU000556,GT82BAGT000000000556,AHORRO,GTQ,2020-12-09,CERRADA,22897.72,6675.55,false,MOBILE|WEB,GT,32.53,2026-04-04T14:08:52Z
CU000557,GT82BAGT000000000557,AHORRO,GTQ,2023-09-13,BLOQUEADA,80956.33,43364.23,false,POS|API,GT,62.62,2026-04-08T03:25:32Z
CU000558,GT82BAGT000000000558,NOMINA,GTQ,2023-03-20,ACTIVA,13525.75,47347.92,true,ATM|MOBILE|WEB,GT,21.20,2026-04-20T01:53:03Z
CU000559,GT82BAGT000000000559,AHORRO,GTQ,2025-10-24,ACTIVA,29067.69,43524.24,true,POS|ATM|WEB|API,GT,32.14,2026-04-18T09:58:28Z
CU000560,GT82BAGT000000000560,AHORRO,GTQ,2020-02-18,ACTIVA,18873.48,42289.64,false,API|MOBILE|POS,GT,46.28,2026-04-20T21:14:01Z
CU000561,GT82BAGT000000000561,AHORRO,GTQ,2024-08-27,ACTIVA,35854.95,40542.08,false,POS|API|ATM,GT,56.95,2026-04-09T08:46:30Z
CU000562,GT82BAGT000000000562,AHORRO,GTQ,2023-04-21,BLOQUEADA,7937.32,48953.08,false,POS|WEB,GT,38.72,2026-03-01T19:48:45Z
CU000563,GT82BAGT000000000563,AHORRO,USD,2023-07-06,ACTIVA,29671.47,12945.70,false,WEB|MOBILE|POS|ATM,GT,41.71,2026-04-11T03:07:13Z
CU000564,GT82BAGT000000000564,AHORRO,GTQ,2020-09-21,ACTIVA,22957.57,35442.81,false,POS|ATM,GT,45.22,2026-04-12T07:16:29Z
CU000565,GT82BAGT000000000565,AHORRO,GTQ,2023-10-16,ACTIVA,19097.56,2554.12,false,WEB|MOBILE|API|ATM,GT,46.38,2026-04-09T13:44:37Z
CU000566,GT82BAGT000000000566,NOMINA,GTQ,2020-12-16,ACTIVA,24498.45,35782.51,false,ATM|WEB,GT,17.86,2026-03-20T11:36:21Z
CU000567,GT82BAGT000000000567,CORRIENTE,GTQ,2026-01-05,ACTIVA,20730.26,48925.35,false,API|POS|ATM|WEB,GT,39.62,2026-04-01T06:09:03Z
CU000568,GT82BAGT000000000568,EMPRESARIAL,GTQ,2020-05-19,ACTIVA,200157.23,123837.17,false,API|WEB|MOBILE|POS,GT,43.58,2026-03-27T20:31:52Z
CU000569,GT82BAGT000000000569,NOMINA,GTQ,2026-03-31,ACTIVA,21316.06,8452.57,false,MOBILE|POS,GT,59.45,2026-04-21T06:43:52Z
CU000570,GT82BAGT000000000570,CORRIENTE,GTQ,2021-07-27,ACTIVA,71699.50,16495.32,false,API|ATM|POS,GT,68.29,2026-04-02T15:40:11Z
CU000571,GT82BAGT000000000571,NOMINA,GTQ,2024-03-06,ACTIVA,5681.28,37675.66,false,WEB|ATM|POS|API,GT,29.00,2026-03-25T05:23:46Z
CU000572,GT82BAGT000000000572,AHORRO,GTQ,2021-03-18,ACTIVA,42424.87,48635.92,false,POS|WEB|MOBILE|API,GT,27.32,2026-04-16T19:24:05Z
CU000573,GT82BAGT000000000573,NOMINA,GTQ,2025-06-02,ACTIVA,25151.53,7518.36,false,ATM|POS|MOBILE,GT,20.40,2026-03-14T15:41:00Z
CU000574,GT82BAGT000000000574,CORRIENTE,USD,2025-07-17,ACTIVA,32314.48,18615.94,false,WEB|POS|MOBILE,GT,40.18,2026-04-04T16:42:34Z
CU000575,GT82BAGT000000000575,CORRIENTE,GTQ,2023-11-10,BLOQUEADA,66808.97,58576.73,false,WEB|POS,GT,24.63,2026-04-07T08:10:52Z
CU000576,GT82BAGT000000000576,AHORRO,GTQ,2025-10-29,ACTIVA,29354.19,8780.71,false,API|WEB,GT,47.27,2026-04-12T15:03:00Z
CU000577,GT82BAGT000000000577,NOMINA,GTQ,2025-03-20,ACTIVA,31838.16,13839.52,false,API|POS|MOBILE,GT,29.35,2026-03-26T00:38:50Z
CU000578,GT82BAGT000000000578,AHORRO,GTQ,2024-08-01,ACTIVA,18129.61,6045.84,false,API|POS,GT,25.49,2026-02-21T11:20:27Z
CU000579,GT82BAGT000000000579,AHORRO,USD,2022-06-05,ACTIVA,-8342.12,28925.66,false,API|POS,GT,66.68,2026-04-08T10:26:02Z
CU000580,GT82BAGT000000000580,AHORRO,GTQ,2025-10-05,ACTIVA,15793.39,24533.19,false,ATM|WEB,GT,48.49,2026-04-20T21:08:27Z
CU000581,GT82BAGT000000000581,AHORRO,USD,2025-11-16,ACTIVA,39019.52,46705.78,false,ATM|MOBILE,GT,18.44,2026-04-06T19:49:38Z
CU000582,GT82BAGT000000000582,CORRIENTE,GTQ,2025-07-02,ACTIVA,140521.80,52247.81,false,POS|WEB|ATM|API,GT,61.44,2026-04-15T12:00:19Z
CU000583,GT82BAGT000000000583,AHORRO,GTQ,2026-04-10,ACTIVA,23531.58,26293.64,false,API|WEB,GT,26.29,2026-04-15T14:14:37Z
CU000584,GT82BAGT000000000584,NOMINA,GTQ,2025-06-14,ACTIVA,-88430.88,29591.67,false,POS|MOBILE,GT,44.00,2026-04-10T19:47:01Z
CU000585,GT82BAGT000000000585,AHORRO,GTQ,2025-11-04,ACTIVA,37709.19,20027.85,false,WEB|MOBILE|ATM,GT,34.46,2026-04-12T19:33:21Z
CU000586,GT82BAGT000000000586,CORRIENTE,GTQ,2025-05-31,ACTIVA,142284.83,7385.11,false,WEB|ATM|MOBILE,GT,52.79,2026-04-15T05:27:54Z
CU000587,GT82BAGT000000000587,NOMINA,USD,2024-08-02,ACTIVA,8282.29,41213.41,false,ATM|MOBILE|POS,GT,49.10,2026-04-13T20:28:15Z
CU000588,GT82BAGT000000000588,AHORRO,GTQ,2026-02-05,BLOQUEADA,9794.82,14296.69,false,API|POS|ATM,GT,18.55,2026-04-08T17:44:27Z
CU000589,GT82BAGT000000000589,AHORRO,GTQ,2023-07-17,ACTIVA,2963.34,21189.17,false,MOBILE|POS,GT,45.73,2026-04-19T06:34:17Z
CU000590,GT82BAGT000000000590,AHORRO,GTQ,2025-12-30,BLOQUEADA,12314.61,39231.31,false,ATM|MOBILE|API|WEB,GT,22.71,2026-02-25T04:46:40Z
CU000591,GT82BAGT000000000591,NOMINA,USD,2025-07-29,ACTIVA,140298.83,16012.37,false,API|ATM|POS|WEB,GT,37.53,2026-03-24T22:50:33Z
CU000592,GT82BAGT000000000592,AHORRO,USD,2019-12-29,ACTIVA,15687.50,32318.21,false,POS|WEB|ATM,GT,35.82,2026-03-29T22:42:42Z
CU000593,GT82BAGT000000000593,AHORRO,USD,2025-09-05,ACTIVA,12289.05,48822.80,true,WEB|API|POS,GT,54.63,2026-04-04T03:50:11Z
CU000594,GT82BAGT000000000594,AHORRO,USD,2025-08-17,BLOQUEADA,19731.02,23847.72,false,API|WEB|ATM,GT,26.50,2026-04-13T23:33:21Z
CU000595,GT82BAGT000000000595,NOMINA,GTQ,2026-02-18,ACTIVA,37386.70,24162.55,false,POS|API,GT,23.96,2026-04-07T01:30:32Z
CU000596,GT82BAGT000000000596,NOMINA,GTQ,2024-03-14,ACTIVA,5550.12,24275.18,false,ATM|WEB|POS,GT,36.37,2026-04-12T01:40:20Z
CU000597,GT82BAGT000000000597,AHORRO,GTQ,2023-11-12,ACTIVA,43034.00,37342.18,false,ATM|WEB|MOBILE|POS,GT,21.44,2026-04-11T22:10:10Z
CU000598,GT82BAGT000000000598,AHORRO,GTQ,2023-11-06,ACTIVA,34900.59,4368.50,false,API|MOBILE|WEB|POS,GT,37.51,2026-04-19T12:24:58Z
CU000599,GT82BAGT000000000599,CORRIENTE,USD,2018-09-27,ACTIVA,28326.08,5471.01,false,WEB|MOBILE|API,GT,44.64,2026-04-20T08:17:25Z
CU000600,GT82BAGT000000000600,CORRIENTE,GTQ,2025-08-31,CERRADA,10885.74,16511.42,false,API|WEB|POS|ATM,GT,50.06,2026-03-11T01:42:43Z
CU000601,GT82BAGT000000000601,AHORRO,GTQ,2024-06-26,ACTIVA,17553.99,46149.03,false,MOBILE|API|WEB,GT,29.65,2026-04-20T17:07:52Z
CU000602,GT82BAGT000000000602,AHORRO,USD,2019-04-24,ACTIVA,13362.56,26720.70,true,POS|API|ATM|MOBILE,GT,61.28,2026-04-21T01:13:20Z
CU000603,GT82BAGT000000000603,AHORRO,GTQ,2021-08-18,ACTIVA,34332.35,14849.04,false,MOBILE|WEB,GT,67.39,2026-03-31T00:12:08Z
CU000604,GT82BAGT000000000604,AHORRO,GTQ,2024-12-30,ACTIVA,20958.96,7136.82,false,WEB|POS|ATM,GT,79.86,2026-03-01T04:49:45Z
CU000605,GT82BAGT000000000605,AHORRO,GTQ,2026-03-23,ACTIVA,24136.62,27842.47,false,POS|WEB|ATM|MOBILE,GT,44.14,2026-02-28T15:02:32Z
CU000606,GT82BAGT000000000606,NOMINA,GTQ,2022-10-22,ACTIVA,1594.12,18401.56,false,MOBILE|ATM|POS,GT,19.08,2026-03-30T22:14:04Z
CU000607,GT82BAGT000000000607,NOMINA,USD,2025-01-10,ACTIVA,19273.51,31172.96,false,ATM|WEB|MOBILE,GT,37.83,2026-04-20T04:11:38Z
CU000608,GT82BAGT000000000608,CORRIENTE,GTQ,2026-01-29,ACTIVA,82420.47,9622.12,false,POS|WEB|API|MOBILE,GT,25.53,2026-04-19T01:34:50Z
CU000609,GT82BAGT000000000609,EMPRESARIAL,USD,2022-10-11,ACTIVA,123644.33,92563.01,false,WEB|MOBILE|API,GT,54.77,2026-02-14T06:44:08Z
CU000610,GT82BAGT000000000610,AHORRO,USD,2024-09-18,ACTIVA,7282.41,40686.97,false,WEB|MOBILE|API|POS,GT,42.15,2026-03-16T15:05:34Z
CU000611,GT82BAGT000000000611,CORRIENTE,USD,2021-04-22,ACTIVA,53192.35,36326.04,false,API|WEB|MOBILE,GT,29.45,2026-04-19T14:28:34Z
CU000612,GT82BAGT000000000612,AHORRO,GTQ,2025-07-07,ACTIVA,15543.41,14716.36,false,POS|MOBILE,GT,42.10,2026-02-19T23:16:20Z
CU000613,GT82BAGT000000000613,CORRIENTE,GTQ,2021-10-16,ACTIVA,46374.04,51408.43,false,API|MOBILE,GT,46.09,2026-04-18T20:47:16Z
CU000614,GT82BAGT000000000614,EMPRESARIAL,USD,2026-03-18,BLOQUEADA,164272.46,62354.88,false,POS|ATM|API,GT,14.67,2026-04-15T05:54:18Z
CU000615,GT82BAGT000000000615,AHORRO,USD,2026-02-12,ACTIVA,-1013.73,35433.85,false,MOBILE|POS|API,GT,40.36,2026-04-19T14:28:34Z
CU000616,GT82BAGT000000000616,AHORRO,USD,2025-11-26,ACTIVA,16218.62,38303.66,false,POS|ATM,GT,28.90,2026-02-10T21:32:48Z
CU000617,GT82BAGT000000000617,NOMINA,USD,2021-02-28,ACTIVA,-538.48,15203.16,false,WEB|ATM|POS|API,GT,37.89,2026-04-09T10:23:12Z
CU000618,GT82BAGT000000000618,AHORRO,GTQ,2025-07-13,ACTIVA,12563.06,5302.02,false,MOBILE|WEB|POS,GT,55.37,2026-03-16T19:46:48Z
CU000619,GT82BAGT000000000619,NOMINA,GTQ,2023-03-08,ACTIVA,-86671.59,8132.62,false,WEB|POS|MOBILE,GT,28.49,2026-04-13T15:22:20Z
CU000620,GT82BAGT000000000620,CORRIENTE,USD,2025-02-25,ACTIVA,51492.96,31451.17,false,ATM|WEB|API|POS,GT,32.87,2026-04-21T11:57:41Z
CU000621,GT82BAGT000000000621,AHORRO,GTQ,2025-12-11,ACTIVA,20250.08,48356.28,false,MOBILE|API|POS,GT,17.02,2026-04-20T20:06:54Z
CU000622,GT82BAGT000000000622,AHORRO,USD,2026-02-13,ACTIVA,11203.26,37941.86,false,API|POS,GT,26.10,2026-03-30T05:08:52Z
CU000623,GT82BAGT000000000623,AHORRO,GTQ,2025-11-26,ACTIVA,28173.61,25845.54,false,WEB|MOBILE|ATM,GT,20.44,2026-03-25T19:44:37Z
CU000624,GT82BAGT000000000624,EMPRESARIAL,GTQ,2024-04-23,ACTIVA,180148.11,147695.44,false,API|WEB|POS,GT,48.56,2026-04-21T03:52:28Z
CU000625,GT82BAGT000000000625,NOMINA,GTQ,2026-02-15,ACTIVA,33388.95,42853.48,true,POS|ATM|WEB,GT,60.53,2026-04-19T03:46:18Z
CU000626,GT82BAGT000000000626,NOMINA,GTQ,2025-05-16,ACTIVA,-1936.07,47840.96,false,API|ATM|POS|WEB,GT,71.71,2026-04-21T08:02:10Z
CU000627,GT82BAGT000000000627,AHORRO,GTQ,2025-12-04,ACTIVA,3454.65,9689.53,false,API|WEB,GT,34.87,2026-02-26T11:46:37Z
CU000628,GT82BAGT000000000628,AHORRO,USD,2020-03-16,ACTIVA,4484.91,28983.77,false,POS|MOBILE|WEB|API,GT,50.32,2026-03-30T05:31:07Z
CU000629,GT82BAGT000000000629,AHORRO,USD,2023-08-05,ACTIVA,21974.92,36756.58,false,WEB|API,GT,46.87,2026-04-03T10:47:02Z
CU000630,GT82BAGT000000000630,CORRIENTE,GTQ,2022-04-20,ACTIVA,49359.71,45182.84,false,ATM|WEB|MOBILE|API,GT,29.09,2026-04-06T12:58:39Z
CU000631,GT82BAGT000000000631,NOMINA,GTQ,2025-01-12,ACTIVA,33005.15,48306.16,false,WEB|MOBILE,GT,34.47,2026-03-14T02:27:34Z
CU000632,GT82BAGT000000000632,AHORRO,GTQ,2025-10-16,ACTIVA,3198.43,17642.84,false,API|ATM,GT,27.66,2026-03-02T06:52:26Z
CU000633,GT82BAGT000000000633,AHORRO,GTQ,2022-10-18,ACTIVA,39087.52,44811.37,false,ATM|POS,GT,37.06,2026-04-21T08:24:36Z
CU000634,GT82BAGT000000000634,AHORRO,GTQ,2024-02-05,ACTIVA,25123.19,38076.71,false,API|MOBILE|ATM|POS,GT,24.97,2026-04-17T23:10:21Z
CU000635,GT82BAGT000000000635,AHORRO,GTQ,2026-04-09,ACTIVA,41531.12,40119.57,false,MOBILE|POS,GT,55.53,2026-03-21T18:05:42Z
CU000636,GT82BAGT000000000636,NOMINA,GTQ,2025-08-25,ACTIVA,17772.50,32794.59,false,ATM|WEB,GT,31.16,2026-04-15T16:04:38Z
CU000637,GT82BAGT000000000637,NOMINA,USD,2025-12-22,ACTIVA,27499.84,46229.22,false,API|ATM,GT,22.79,2026-04-01T09:58:09Z
CU000638,GT82BAGT000000000638,AHORRO,GTQ,2025-10-22,ACTIVA,180437.09,18576.18,false,WEB|MOBILE,GT,46.55,2026-04-20T20:35:11Z
CU000639,GT82BAGT000000000639,CORRIENTE,GTQ,2021-01-28,ACTIVA,17664.03,46664.88,false,MOBILE|WEB|ATM,GT,27.38,2026-03-26T00:25:54Z
CU000640,GT82BAGT000000000640,EMPRESARIAL,USD,2024-03-26,ACTIVA,270225.23,80317.14,false,WEB|ATM,GT,27.35,2026-03-24T21:16:45Z
CU000641,GT82BAGT000000000641,NOMINA,GTQ,2025-12-07,ACTIVA,5863.51,37289.13,false,WEB|POS,GT,37.85,2026-04-08T10:59:47Z
CU000642,GT82BAGT000000000642,AHORRO,GTQ,2026-03-10,ACTIVA,32604.01,43098.36,false,MOBILE|WEB|ATM|POS,GT,34.84,2026-04-20T04:11:16Z
CU000643,GT82BAGT000000000643,AHORRO,USD,2026-03-29,ACTIVA,25656.17,11439.52,false,ATM|WEB|MOBILE,GT,54.07,2026-03-29T00:24:14Z
CU000644,GT82BAGT000000000644,EMPRESARIAL,GTQ,2025-08-31,ACTIVA,87917.53,75513.25,false,WEB|ATM,GT,40.21,2026-04-17T11:42:04Z
CU000645,GT82BAGT000000000645,AHORRO,USD,2026-04-18,ACTIVA,4203.87,35884.98,false,POS|MOBILE|ATM|API,GT,56.77,2026-04-06T23:43:12Z
CU000646,GT82BAGT000000000646,AHORRO,GTQ,2024-04-25,ACTIVA,18045.41,10762.23,false,POS|ATM,GT,39.26,2026-04-17T06:37:07Z
CU000647,GT82BAGT000000000647,EMPRESARIAL,USD,2025-06-30,ACTIVA,250546.78,140363.10,false,POS|MOBILE|WEB|ATM,GT,23.45,2026-04-05T12:24:08Z
CU000648,GT82BAGT000000000648,CORRIENTE,GTQ,2022-08-18,ACTIVA,63012.07,23530.06,false,ATM|WEB|POS|MOBILE,GT,62.76,2026-03-30T14:23:04Z
CU000649,GT82BAGT000000000649,AHORRO,GTQ,2024-01-26,ACTIVA,48281.50,32636.63,false,ATM|WEB|API|MOBILE,GT,32.98,2026-04-08T21:52:39Z
CU000650,GT82BAGT000000000650,CORRIENTE,GTQ,2026-04-10,ACTIVA,43308.16,22656.42,false,MOBILE|WEB,GT,28.16,2026-04-14T13:52:24Z
CU000651,GT82BAGT000000000651,CORRIENTE,GTQ,2026-04-16,ACTIVA,-3557.59,14794.30,false,WEB|ATM|POS,GT,36.84,2026-04-02T04:53:04Z
CU000652,GT82BAGT000000000652,AHORRO,USD,2024-05-29,ACTIVA,14160.27,18859.06,false,MOBILE|POS|API|WEB,GT,23.86,2026-04-02T18:20:19Z
CU000653,GT82BAGT000000000653,NOMINA,USD,2021-09-14,ACTIVA,14396.56,3162.35,false,ATM|MOBILE|WEB|POS,GT,37.59,2026-04-15T12:49:22Z
CU000654,GT82BAGT000000000654,AHORRO,GTQ,2024-09-08,ACTIVA,27991.92,11941.61,false,WEB|API,GT,53.37,2026-04-19T20:07:27Z
CU000655,GT82BAGT000000000655,CORRIENTE,GTQ,2023-10-11,ACTIVA,57576.63,42886.09,false,WEB|ATM|POS|API,GT,34.88,2026-04-20T12:35:25Z
CU000656,GT82BAGT000000000656,EMPRESARIAL,GTQ,2026-02-06,BLOQUEADA,177333.52,100770.38,false,POS|ATM|MOBILE,GT,40.98,2026-03-06T21:10:29Z
CU000657,GT82BAGT000000000657,CORRIENTE,GTQ,2019-07-14,ACTIVA,-127255.31,50828.57,true,ATM|POS|API,GT,36.42,2026-03-21T15:59:33Z
CU000658,GT82BAGT000000000658,NOMINA,GTQ,2025-10-11,ACTIVA,920.11,23237.73,false,API|WEB,GT,31.63,2026-04-15T08:04:48Z
CU000659,GT82BAGT000000000659,CORRIENTE,GTQ,2023-10-28,ACTIVA,40834.75,29470.48,false,API|MOBILE|WEB,GT,45.39,2026-04-11T18:56:21Z
CU000660,GT82BAGT000000000660,AHORRO,GTQ,2026-04-20,ACTIVA,15944.44,27655.80,false,API|MOBILE|POS|WEB,GT,62.16,2026-04-05T00:56:25Z
CU000661,GT82BAGT000000000661,CORRIENTE,USD,2020-10-26,ACTIVA,12345.79,6615.89,false,WEB|ATM|API,GT,38.03,2026-04-04T06:08:13Z
CU000662,GT82BAGT000000000662,AHORRO,GTQ,2023-05-08,ACTIVA,17295.99,40515.21,false,WEB|MOBILE,GT,45.77,2026-03-26T01:07:21Z
CU000663,GT82BAGT000000000663,AHORRO,USD,2025-12-21,ACTIVA,13735.91,31667.53,false,ATM|API|WEB|MOBILE,GT,20.95,2026-04-17T05:23:32Z
CU000664,GT82BAGT000000000664,AHORRO,GTQ,2019-09-12,ACTIVA,64189.79,28446.59,false,API|WEB,GT,18.35,2026-04-19T07:47:09Z
CU000665,GT82BAGT000000000665,NOMINA,GTQ,2026-03-24,ACTIVA,43307.53,43965.25,false,MOBILE|API|POS|ATM,GT,43.72,2026-04-03T20:42:29Z
CU000666,GT82BAGT000000000666,EMPRESARIAL,GTQ,2025-12-11,ACTIVA,277199.13,28737.02,false,WEB|API,GT,26.98,2026-04-01T20:14:44Z
CU000667,GT82BAGT000000000667,AHORRO,USD,2025-08-19,ACTIVA,18968.91,18462.98,false,MOBILE|API,GT,44.61,2026-04-05T23:16:24Z
CU000668,GT82BAGT000000000668,NOMINA,GTQ,2023-01-12,CERRADA,14155.53,22293.03,false,POS|API|WEB|MOBILE,GT,27.55,2026-03-31T15:51:49Z
CU000669,GT82BAGT000000000669,AHORRO,GTQ,2024-05-31,ACTIVA,6113.05,38282.42,false,ATM|WEB|API|POS,GT,53.07,2026-04-10T06:11:45Z
CU000670,GT82BAGT000000000670,CORRIENTE,GTQ,2021-02-12,ACTIVA,52196.14,16255.89,false,API|POS,GT,37.90,2026-01-25T22:48:53Z
CU000671,GT82BAGT000000000671,AHORRO,GTQ,2025-12-25,ACTIVA,22128.87,47807.12,false,MOBILE|ATM,GT,32.90,2026-04-15T09:22:31Z
CU000672,GT82BAGT000000000672,NOMINA,GTQ,2022-12-26,ACTIVA,30447.83,5982.28,false,POS|WEB,GT,18.78,2026-04-16T07:55:32Z
CU000673,GT82BAGT000000000673,CORRIENTE,GTQ,2024-03-15,ACTIVA,64831.96,40713.18,false,WEB|API|ATM|MOBILE,GT,33.41,2026-04-11T22:07:38Z
CU000674,GT82BAGT000000000674,AHORRO,GTQ,2024-05-07,ACTIVA,3709.80,20973.09,false,ATM|MOBILE|API|WEB,GT,34.73,2026-04-19T05:22:21Z
CU000675,GT82BAGT000000000675,CORRIENTE,GTQ,2018-11-16,ACTIVA,13534.89,40294.37,false,API|MOBILE|POS|ATM,GT,19.40,2026-04-17T05:30:42Z
CU000676,GT82BAGT000000000676,AHORRO,USD,2022-04-01,ACTIVA,31707.28,37419.17,false,API|ATM|MOBILE,GT,36.61,2026-04-20T09:24:43Z
CU000677,GT82BAGT000000000677,NOMINA,GTQ,2025-05-01,CERRADA,22718.12,40981.13,false,POS|WEB,GT,38.48,2026-03-31T16:28:02Z
CU000678,GT82BAGT000000000678,CORRIENTE,GTQ,2026-04-21,ACTIVA,34070.85,25290.65,false,POS|WEB|API,GT,53.02,2026-04-08T01:04:04Z
CU000679,GT82BAGT000000000679,AHORRO,GTQ,2026-03-20,ACTIVA,1275.72,23665.72,false,MOBILE|WEB|API|ATM,GT,45.00,2026-04-02T00:10:35Z
CU000680,GT82BAGT000000000680,AHORRO,USD,2025-02-18,ACTIVA,33863.84,4139.65,false,API|ATM,GT,42.14,2026-03-31T20:07:49Z
CU000681,GT82BAGT000000000681,AHORRO,USD,2022-04-11,ACTIVA,26385.44,15682.28,false,POS|WEB,GT,47.78,2026-04-21T02:26:49Z
CU000682,GT82BAGT000000000682,NOMINA,GTQ,2024-09-12,ACTIVA,11465.65,22898.12,false,ATM|API|POS,GT,43.32,2026-04-20T01:56:55Z
CU000683,GT82BAGT000000000683,CORRIENTE,GTQ,2026-02-08,ACTIVA,25035.26,13114.05,false,WEB|API,GT,48.93,2026-04-15T15:21:44Z
CU000684,GT82BAGT000000000684,CORRIENTE,GTQ,2022-11-26,ACTIVA,-4563.07,41493.14,false,API|POS|WEB|MOBILE,GT,65.65,2026-04-21T06:01:13Z
CU000685,GT82BAGT000000000685,AHORRO,USD,2026-01-21,ACTIVA,19737.21,13250.17,false,ATM|WEB|MOBILE,GT,31.31,2026-04-02T06:02:39Z
CU000686,GT82BAGT000000000686,CORRIENTE,USD,2026-03-20,ACTIVA,62760.11,27749.77,false,API|ATM|MOBILE|POS,GT,33.75,2026-04-16T22:40:21Z
CU000687,GT82BAGT000000000687,AHORRO,GTQ,2023-11-08,ACTIVA,30199.00,47327.51,true,WEB|API|ATM,GT,41.42,2026-04-15T17:00:37Z
CU000688,GT82BAGT000000000688,CORRIENTE,GTQ,2024-10-31,ACTIVA,44630.17,22268.67,false,MOBILE|POS|WEB,GT,36.92,2026-04-18T08:09:55Z
CU000689,GT82BAGT000000000689,AHORRO,USD,2025-07-05,ACTIVA,12753.46,10829.82,false,WEB|MOBILE|API,GT,40.51,2026-03-30T06:39:58Z
CU000690,GT82BAGT000000000690,AHORRO,GTQ,2025-06-07,ACTIVA,22414.37,38537.23,false,WEB|MOBILE|POS,GT,25.79,2026-04-18T19:31:35Z
CU000691,GT82BAGT000000000691,AHORRO,GTQ,2023-04-08,ACTIVA,1209.35,9628.93,false,POS|ATM|API|MOBILE,GT,34.03,2026-03-11T02:42:45Z
CU000692,GT82BAGT000000000692,CORRIENTE,GTQ,2021-03-29,ACTIVA,14326.94,33802.12,false,ATM|MOBILE|POS,GT,31.04,2026-02-25T02:35:07Z
CU000693,GT82BAGT000000000693,AHORRO,GTQ,2025-09-10,ACTIVA,4642.20,18263.42,false,API|POS|MOBILE,GT,63.83,2026-03-28T03:40:03Z
CU000694,GT82BAGT000000000694,NOMINA,USD,2026-04-15,ACTIVA,41522.85,19223.35,false,API|POS,GT,36.72,2026-04-06T11:46:44Z
CU000695,GT82BAGT000000000695,EMPRESARIAL,USD,2026-04-13,ACTIVA,241171.91,121705.50,false,POS|API|ATM,GT,25.85,2026-03-25T15:06:46Z
CU000696,GT82BAGT000000000696,CORRIENTE,USD,2026-04-11,CERRADA,15505.26,37273.62,false,ATM|WEB|MOBILE,GT,37.02,2026-04-13T04:55:18Z
CU000697,GT82BAGT000000000697,AHORRO,GTQ,2022-08-19,ACTIVA,32806.28,12926.94,false,API|POS|WEB|MOBILE,GT,53.97,2026-04-16T15:49:23Z
CU000698,GT82BAGT000000000698,CORRIENTE,GTQ,2024-03-16,ACTIVA,57978.78,15954.97,false,POS|MOBILE|API|ATM,GT,24.74,2026-04-13T08:38:41Z
CU000699,GT82BAGT000000000699,EMPRESARIAL,GTQ,2025-12-05,ACTIVA,220409.40,39449.36,false,MOBILE|ATM|API|POS,GT,41.44,2026-04-12T02:07:48Z
CU000700,GT82BAGT000000000700,AHORRO,GTQ,2023-01-23,ACTIVA,15479.28,29626.97,false,API|MOBILE,GT,29.14,2026-04-12T19:33:21Z
